"Sampling.Unit.Name","Start.Time","End.Time","Spp","Common.Name","Scientific.Name","Count","Date","Latitude","Longitude","SiteName","Ha","Sitio","Wind","Precipitation","PercentCloudCover","DominantCoverType","TidalConditions","VegetationHeight","DisturbGeneral.Collected","VisibleArea.VisibleArea","PercentCover.PercentFlood","CoverType.SecondaryCoverType","PercentCover.PercentVegetated"
"CH0","14:44:00","14:47:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",7,2023-07-06,-41.490647,-72.866514,"Coihuín y Chamiza",6.24,2,3,3,100,14,1,0,0,80,95,15,NA
"CHA1","14:17:00","14:28:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-05-25,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,10,14,2,2,0,90,30,0,30
"CHA1","09:08:00","09:25:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",16,2020-06-15,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,80,14,2,2,0,90,20,NA,70
"CHA1","14:01:00","14:19:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-24,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,1,0,20,14,2,2,0,100,50,NA,40
"CHA1","13:08:00","13:13:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-12,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,2,0,40,14,2,1,NA,100,30,NA,50
"CHA1","13:13:00","13:17:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-30,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,50,15,40
"CHA1","14:36:00","14:41:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-06,-41.491357,-72.863779,"Coihuín y Chamiza",7.64,2,3,3,100,14,1,1,1,NA,80,15,5
"CHA4","14:55:00","15:13:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",31,2020-05-25,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,0,14,2,1,1,100,60,NA,20
"CHA4","09:58:00","10:10:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-15,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,0,90,14,2,2,0,100,10,NA,80
"CHA4","14:52:00","15:05:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-24,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,1,0,20,14,2,1,1,100,70,NA,20
"CHA4","13:34:00","13:38:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-12,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,2,0,40,14,2,1,NA,100,40,NA,30
"CHA4","12:52:00","12:55:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-30,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,0,0,90,14,2,1,1,100,30,15,50
"CHA4","14:53:00","14:54:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-06,-41.496096,-72.859867,"Coihuín y Chamiza",6.8,2,3,3,100,14,1,0,0,100,95,15,NA
"CHA5","15:17:00","15:22:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-05-25,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,0,14,1,1,1,100,40,NA,20
"CHA5","10:16:00","10:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"CHA5","15:14:00","15:28:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2020-06-24,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,1,0,30,14,2,1,1,100,80,NA,10
"CHA5","13:41:00","13:50:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-12,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,40,14,2,1,NA,100,60,NA,30
"CHA5","12:36:00","12:46:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-30,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,90,14,2,1,0,100,20,15,50
"CHA5","14:25:00","14:30:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-06,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,1,90,14,2,1,0,100,60,15,30
"CHA6","15:25:00","15:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-05-25,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,0,14,1,1,0,100,40,NA,30
"CHA6","10:38:00","10:48:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",1,2020-06-15,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,3,0,90,14,1,2,0,90,30,NA,50
"CHA6","15:31:00","15:46:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-24,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,0,30,14,2,1,0,100,70,NA,10
"CHA6","13:53:00","13:54:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-12,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,2,0,40,14,1,1,NA,100,70,NA,20
"CHA6","12:27:00","12:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2022-06-30,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,0,0,90,14,2,1,1,100,40,15,30
"CHA6","14:02:00","14:20:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-06,-41.499423,-72.857202,"Coihuín y Chamiza",7.64,2,1,1,80,14,2,1,0,NA,55,15,45
"CHA9","16:07:00","16:20:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",18,2020-05-25,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,0,14,1,2,1,100,60,NA,30
"CHA9","11:12:00","11:20:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,3,0,70,14,1,2,1,90,40,NA,40
"CHA9","16:09:00","16:22:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-06-24,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,20,14,1,2,0,100,70,NA,20
"CHA9","14:10:00","14:15:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",9,2021-07-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,20,14,2,1,NA,100,70,NA,20
"CHA9","11:26:00","11:35:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-30,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,60,14,4,1,1,100,20,15,60
"CHA9","13:19:00","13:25:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-06,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,60,14,2,2,0,70,15,15,40
"HT4","15:20:00","15:36:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",160,2022-07-22,-41.710741,-73.153072,"Humedales de Calbuco - Huito",7.13,6,0,1,80,15,2,0,0,100,40,14,0
"HT4","16:19:00","16:42:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",57,2023-07-11,-41.710741,-73.153072,"Humedales de Calbuco - Huito",7.13,6,0,0,70,14,2,1,0,90,35,17,15
"HT5","16:48:00","17:26:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-07-21,NA,NA,NA,NA,NA,1,1,80,14,2,1,0,100,40,15,20
"HT5","17:31:00","17:47:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2023-07-11,NA,NA,NA,NA,NA,0,0,80,14,2,1,0,80,40,15,25
"HUENTE7","12:32:00","12:45:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-08-31,-31.613707,-71.559112,"Huentelauquén",11.17,3,1,0,100,16,1,3,0,80,80,NA,20
"HUENTE7","14:30:00","14:38:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-08-28,-31.613707,-71.559112,"Huentelauquén",11.17,3,3,0,10,16,1,3,1,80,50,NA,30
"HUENTE7","15:00:00","15:10:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-07-26,-31.613707,-71.559112,"Huentelauquén",11.17,3,2,0,0,16,8,1,1,80,60,NA,30
"HUENTE7","15:41:00","15:51:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",18,2023-07-09,-31.613707,-71.559112,"Huentelauquén",11.17,3,3,0,80,1,3,1,0,80,90,NA,10
"MANTA13","11:04:00","11:07:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.878111,-71.508279,"Mantagua",0.94,9,2,0,10,1,4,5,NA,100,60,NA,40
"MANTA13","12:45:00","12:48:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-15,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,4,5,1,70,NA,NA,30
"MANTA13","10:57:00","11:01:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,3,5,0,70,50,NA,50
"MANTA13","17:02:00","17:06:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2023-07-12,-32.878111,-71.508279,"Mantagua",0.94,9,3,0,NA,1,3,5,0,85,55,NA,40
"MANTA14","10:57:00","11:02:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,10,1,4,2,NA,100,50,NA,50
"MANTA14","13:14:00","13:22:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2021-07-15,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,4,5,1,95,NA,NA,5
"MANTA14","11:02:00","11:05:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,3,5,NA,60,40,NA,60
"MANTA14","17:08:00","17:13:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-12,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,NA,1,3,5,0,85,70,NA,25
"MANTA2","08:42:00","08:58:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,100,1,4,5,NA,75,40,99,60
"MANTA2","10:05:00","10:13:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",21,2021-07-15,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,0,1,6,5,1,70,80,NA,20
"MANTA2","08:39:00","08:48:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.883119,-71.499744,"Mantagua",1.78,9,2,0,0,1,4,5,0,50,15,NA,80
"MANTA2","14:35:00","14:41:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-12,-32.883119,-71.499744,"Mantagua",1.78,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA3","09:00:00","09:12:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,10,1,4,5,NA,50,60,99,40
"MANTA3","10:16:00","10:23:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",1,2021-07-15,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,0,1,6,1,1,80,30,NA,50
"MANTA3","08:52:00","09:01:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.882715,-71.501206,"Mantagua",2.79,9,2,0,0,1,4,5,0,70,15,NA,80
"MANTA3","14:44:00","15:04:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-12,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,NA,1,3,5,1,70,45,NA,40
"MANTA4","09:14:00","09:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,10,1,4,5,NA,80,35,NA,65
"MANTA4","10:24:00","10:37:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-15,-32.882667,-71.503221,"Mantagua",4.68,9,0,0,0,1,6,5,1,80,NA,NA,20
"MANTA4","09:02:00","09:17:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,0,2,4,5,0,50,20,NA,80
"MANTA4","15:07:00","15:21:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",6,2023-07-12,-32.882667,-71.503221,"Mantagua",4.68,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA5","09:33:00","09:43:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,10,1,4,5,NA,60,60,99,40
"MANTA5","10:43:00","10:53:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",18,2021-07-15,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,0,1,6,5,1,90,40,NA,20
"MANTA5","09:24:00","09:38:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.883614,-71.505558,"Mantagua",4.45,9,1,0,0,1,4,5,0,60,20,NA,80
"MANTA5","15:24:00","15:36:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",6,2023-07-12,-32.883614,-71.505558,"Mantagua",4.45,9,0,0,NA,1,3,5,0,40,70,NA,25
"MANTA6","09:45:00","09:58:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,10,1,4,4,NA,90,70,NA,20
"MANTA6","10:58:00","11:06:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",12,2021-07-15,-32.883983,-71.50744,"Mantagua",2.94,9,0,0,0,1,4,5,1,90,NA,NA,10
"MANTA6","09:40:00","09:52:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,0,1,4,4,1,80,40,NA,60
"MANTA6","15:47:00","16:05:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-12,-32.883983,-71.50744,"Mantagua",2.94,9,1,0,NA,1,3,5,0,80,70,NA,30
"MANTA7","09:59:00","10:32:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-23,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,10,16,4,2,NA,100,65,NA,10
"MANTA7","11:07:00","11:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2021-07-15,-32.883818,-71.509994,"Mantagua",6.14,9,0,0,0,1,4,1,1,100,NA,16,10
"MANTA7","09:51:00","10:06:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-06-28,-32.883818,-71.509994,"Mantagua",6.14,9,1,0,0,1,1,4,0,100,20,16,20
"MANTA7","16:07:00","16:17:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2023-07-12,-32.883818,-71.509994,"Mantagua",6.14,9,2,0,NA,16,3,1,0,90,20,NA,15
"MATAQ4","15:50:00","16:40:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-07-02,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,2,0,5,15,5,1,1,100,80,NA,10
"MATAQ4","15:05:00","16:00:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",6,2023-06-17,-35.016803,-72.178023,"Río Mataquito – Desembocadura",52.36,11,4,0,50,15,8,3,1,100,80,NA,10
"PU1","11:40:00","12:00:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2020-07-26,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,1,60,14,8,1,1,100,40,NA,40
"PU1","10:52:00","11:12:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2020-10-12,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,80,14,2,1,0,100,60,NA,30
"PU1","08:04:00","08:20:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",5,2020-10-16,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,0,0,100,14,7,1,1,100,40,NA,50
"PU1","15:04:00","15:23:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-07,-41.789048,-73.217032,"Humedales de Calbuco - Pureo",6.43,7,1,0,90,14,2,1,0,70,50,NA,50
"PU2","12:36:00","12:55:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-26,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,3,1,100,19,8,1,1,100,60,NA,20
"PU2","11:53:00","12:08:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2020-10-12,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,10,19,1,1,0,100,60,NA,30
"PU2","09:00:00","09:09:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2020-10-16,-41.784207,-73.210195,"Humedales de Calbuco - Pureo",16.9,7,1,0,90,19,8,1,1,100,60,NA,30
"QH","13:01:00","13:31:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-07-26,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,1,80,14,8,1,NA,90,40,1,40
"QH","12:18:00","12:33:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",1,2020-10-12,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,50,14,1,1,0,80,40,1,20
"QH","09:21:00","09:39:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2020-10-16,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,2,0,90,14,8,1,0,80,10,1,40
"QH","14:22:00","14:45:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-07,-41.776825,-73.192468,"Humedales de Calbuco - Quihua",19.99,8,1,0,80,14,2,1,0,70,50,NA,50
"RL1","10:25:00","10:29:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",9,2022-07-13,-41.701098,-73.097172,"Humedales de Calbuco - Estero Rulo",5.46,5,0,0,30,14,2,1,1,100,40,17,20
"RL1","16:31:00","16:53:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",67,2023-07-10,-41.701098,-73.097172,"Humedales de Calbuco - Estero Rulo",5.46,5,1,0,NA,14,2,1,0,90,65,NA,15
"RL2","10:18:00","10:20:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2022-07-10,-41.702253,-73.094639,"Humedales de Calbuco - Estero Rulo",6.22,5,0,0,30,14,2,1,0,100,40,17,20
"RL2","16:24:00","16:29:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",1,2023-07-10,-41.702253,-73.094639,"Humedales de Calbuco - Estero Rulo",6.22,5,1,0,0,14,2,1,0,100,65,17,20
"RL3","09:50:00","10:10:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",4,2022-07-13,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,0,0,30,14,4,1,0,100,40,17,30
"RL3","16:03:00","16:12:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",0,2023-07-10,-41.702648,-73.091733,"Humedales de Calbuco - Estero Rulo",6.63,5,1,0,0,14,2,1,0,NA,25,17,50
"RL4","15:45:00","16:00:00","CHWI","Chiloe Wigeon","Mareca sibilatrix",2,2023-07-10,NA,NA,NA,NA,NA,1,0,0,14,2,1,0,90,25,17,45
"CHA5","15:17:00","15:22:00","CIHA","Cinereous Harrier","Circus cinereus",0,2020-05-25,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,0,14,1,1,1,100,40,NA,20
"CHA5","10:16:00","10:33:00","CIHA","Cinereous Harrier","Circus cinereus",1,2020-06-15,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"CHA5","15:14:00","15:28:00","CIHA","Cinereous Harrier","Circus cinereus",0,2020-06-24,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,1,0,30,14,2,1,1,100,80,NA,10
"CHA5","13:41:00","13:50:00","CIHA","Cinereous Harrier","Circus cinereus",0,2021-07-12,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,0,40,14,2,1,NA,100,60,NA,30
"CHA5","12:36:00","12:46:00","CIHA","Cinereous Harrier","Circus cinereus",0,2022-06-30,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,0,0,90,14,2,1,0,100,20,15,50
"CHA5","14:25:00","14:30:00","CIHA","Cinereous Harrier","Circus cinereus",0,2023-07-06,-41.497688,-72.858549,"Coihuín y Chamiza",7.11,2,2,1,90,14,2,1,0,100,60,15,30
"CHA9","16:07:00","16:20:00","CITE","Cinnamon Teal","Spatula cyanoptera",2,2020-05-25,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,0,0,0,14,1,2,1,100,60,NA,30
"CHA9","11:12:00","11:20:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-06-15,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,3,0,70,14,1,2,1,90,40,NA,40
"CHA9","16:09:00","16:22:00","CITE","Cinnamon Teal","Spatula cyanoptera",1,2020-06-24,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,20,14,1,2,0,100,70,NA,20
"CHA9","14:10:00","14:15:00","CITE","Cinnamon Teal","Spatula cyanoptera",2,2021-07-12,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,20,14,2,1,NA,100,70,NA,20
"CHA9","11:26:00","11:35:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2022-06-30,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,1,0,60,14,4,1,1,100,20,15,60
"CHA9","13:19:00","13:25:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-06,-41.50445,-72.851696,"Coihuín y Chamiza",9.48,2,2,0,60,14,2,2,0,70,15,15,40
"COQ32","08:11:00","08:21:00","CITE","Cinnamon Teal","Spatula cyanoptera",1,2022-07-09,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,80,1,7,3,1,50,35,NA,65
"COQ32","07:47:00","07:48:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-13,-29.821912,-71.288635,"Bahía de Coquimbo - río Elqui - Desembocadura",1.99,1,1,0,0,1,1,NA,1,10,90,NA,NA
"LLUTA2","08:28:00","08:50:00","CITE","Cinnamon Teal","Spatula cyanoptera",62,2022-07-09,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,0,0,100,1,5,5,1,90,5,16,20
"LLUTA2","08:50:00","09:24:00","CITE","Cinnamon Teal","Spatula cyanoptera",50,2023-07-03,-18.41661,-70.322793,"Río Lluta - Desembocadura",2.24,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LLUTA4","10:02:00","10:23:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2022-07-09,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,7,5,1,90,30,16,55
"LLUTA4","10:06:00","10:24:00","CITE","Cinnamon Teal","Spatula cyanoptera",6,2023-07-03,-18.413824,-70.324603,"Río Lluta - Desembocadura",1.61,10,1,0,100,1,3,5,1,90,20,16,50
"MANTA11","11:12:00","11:14:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,10,16,4,2,NA,90,80,NA,10
"MANTA11","12:26:00","12:36:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2021-07-15,-32.876573,-71.508629,"Mantagua",0.97,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA11","10:40:00","10:44:00","CITE","Cinnamon Teal","Spatula cyanoptera",2,2022-06-28,-32.876573,-71.508629,"Mantagua",0.97,9,1,0,0,16,3,5,0,80,80,NA,20
"MANTA11","16:47:00","16:54:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-12,-32.876573,-71.508629,"Mantagua",0.97,9,3,0,NA,1,3,5,0,80,80,NA,20
"MANTA13","11:04:00","11:07:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.878111,-71.508279,"Mantagua",0.94,9,2,0,10,1,4,5,NA,100,60,NA,40
"MANTA13","12:45:00","12:48:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2021-07-15,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,4,5,1,70,NA,NA,30
"MANTA13","10:57:00","11:01:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2022-06-28,-32.878111,-71.508279,"Mantagua",0.94,9,0,0,0,1,3,5,0,70,50,NA,50
"MANTA13","17:02:00","17:06:00","CITE","Cinnamon Teal","Spatula cyanoptera",4,2023-07-12,-32.878111,-71.508279,"Mantagua",0.94,9,3,0,NA,1,3,5,0,85,55,NA,40
"MANTA14","10:57:00","11:02:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,10,1,4,2,NA,100,50,NA,50
"MANTA14","13:14:00","13:22:00","CITE","Cinnamon Teal","Spatula cyanoptera",2,2021-07-15,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,4,5,1,95,NA,NA,5
"MANTA14","11:02:00","11:05:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2022-06-28,-32.879001,-71.508209,"Mantagua",1.28,9,0,0,0,1,3,5,NA,60,40,NA,60
"MANTA14","17:08:00","17:13:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-12,-32.879001,-71.508209,"Mantagua",1.28,9,2,0,NA,1,3,5,0,85,70,NA,25
"MANTA15","10:46:00","10:56:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.880188,-71.508452,"Mantagua",1.55,9,3,0,10,1,4,2,NA,100,75,NA,25
"MANTA15","13:25:00","13:33:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2021-07-15,-32.880188,-71.508452,"Mantagua",1.55,9,0,0,0,1,4,0,1,100,NA,NA,NA
"MANTA15","11:06:00","11:11:00","CITE","Cinnamon Teal","Spatula cyanoptera",3,2022-06-28,-32.880188,-71.508452,"Mantagua",1.55,9,0,0,0,16,5,5,0,60,40,NA,60
"MANTA15","17:15:00","17:18:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-12,-32.880188,-71.508452,"Mantagua",1.55,9,3,0,NA,1,3,5,0,70,75,NA,20
"MANTA2","08:42:00","08:58:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,100,1,4,5,NA,75,40,99,60
"MANTA2","10:05:00","10:13:00","CITE","Cinnamon Teal","Spatula cyanoptera",6,2021-07-15,-32.883119,-71.499744,"Mantagua",1.78,9,0,0,0,1,6,5,1,70,80,NA,20
"MANTA2","08:39:00","08:48:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2022-06-28,-32.883119,-71.499744,"Mantagua",1.78,9,2,0,0,1,4,5,0,50,15,NA,80
"MANTA2","14:35:00","14:41:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2023-07-12,-32.883119,-71.499744,"Mantagua",1.78,9,1,0,NA,1,3,5,0,75,70,NA,30
"MANTA3","09:00:00","09:12:00","CITE","Cinnamon Teal","Spatula cyanoptera",0,2020-07-23,-32.882715,-71.501206,"Mantagua",2.79,9,0,0,10,1,4,5,NA,50,60,99,40
